567756,69
490288,69
481980,69
494781,69
335116,69
82775,69
85720,69
82829,70
82892,70
82899,70
85620,70
277524,70
277575,70
303030,70
312320,70
334671,70
334905,70
335108,70
488669,70
506622,70
484812,70
439359,70
82840,71
85356,71
85578,71
274437,71
277554,71
544028,71
483090,71
498662,71
498647,71
490401,71
489613,71
493684,71
493402,71
487601,71
306635,71
468818,72
334779,72
82896,72
82830,72
85758,72
308661,72
334639,72
334745,72
480360,72
503467,72
363328,72
498238,72
501610,72
520502,72
748777,72
468848,73
464330,73
519213,73
494204,73
85637,73
489143,73
495347,73
757943,73
1248010,73
521265,73
488841,73
498711,73
498182,73
519634,73
518208,74
334519,74
432468,74
759643,74
274298,74
1248086,74
335109,74
425771,74
538364,74
490261,74
277720,74
308182,74
453211,74
478542,74
334799,74
274554,75
466052,75
464348,75
85299,75
84247,75
274798,75
532298,75
274653,75
1247590,75
85283,75
85982,75
85250,75
490168,75
85539,75
82764,5
82764,76
1248544,76
82039,76
82042,76
519029,76
456582,76
512878,76
83178,76
277648,76
520040,76
537091,76
85325,76
479396,76
744969,76
754936,76
85625,76
478115,76
93554,76
515622,76
82831,76
1248559,76
519560,76
519560,5
304865,76
333007,76
518511,76
82038,76
82844,76
405216,76
82040,76
1248804,5
1248804,5
1248717,76
1298306,5
1248717,5
1248670,73
103750,77
103753,77
103756,77
103757,77
103760,77
103761,77
103763,77
103766,77
103768,77
103769,77
103772,77
103774,77
103776,77
103778,77
103781,77
103928,78
103929,78
103930,78
103932,78
103933,78
103934,78
103935,78
103936,78
103937,78
103938,78
103939,78
103940,78
103942,78
103943,78
103944,78
103945,78
103946,78
103947,78
103948,78
103970,79
103971,79
103973,79
103974,79
103975,79
103976,79
103977,79
103978,79
103980,79
103981,79
103983,79
103984,79
103985,79
103986,79
103910,79
103987,79
103988,79
103989,79
103990,79
103991,79
103992,80
5706,80
101301,80
101319,80
101368,80
101390,80
101402,80
101413,80
101425,80
101436,80
101446,80
101460,80
101467,80
101479,80
101486,80
103115,83
103280,80
101509,80
101533,80
101547,80
101562,80
103926,80
101590,80
103593,81
1248541,13
103118,83
101949,81
101949,82
101870,82
103893,82
103877,82
103869,82
103864,82
103860,82
103852,82
103845,82
103841,82
103836,82
102356,82
103832,82
103826,82
103818,82
103809,82
103113,83
103114,83
103119,83
103122,83
103124,83
103130,83
38442,83
103135,83
103136,83
103138,83
103140,83
103142,83
103639,85
103636,85
103634,85
103631,85
103630,85
103629,85
103625,85
103623,85
103619,85
103610,85
103609,85
103607,85
103603,85
103599,85
103815,86
103819,86
103822,86
103831,86
103834,86
103838,86
103844,86
103854,86
103859,86
103870,86
103876,86
103885,86
103888,86
103149,83
103152,83
103153,83
103159,83
103163,83
103166,83
103169,83
102772,86
102779,86
102785,86
102789,86
102792,86
102800,86
102806,86
102779,87
102785,87
102789,87
103173,83
103176,83
103179,83
103180,83
103198,83
103191,83
102792,87
102800,87
102806,87
102816,87
102818,87
102822,87
102824,87
102825,87
102827,87
102829,87
102831,87
103572,88
103577,88
103581,88
103586,88
103590,88
103594,88
103601,88
103606,88
103613,88
103618,88
103622,88
103627,88
103638,88
103640,88
103642,88
103644,88
103647,88
103827,89
103837,89
103847,89
103858,89
103868,89
103878,89
103889,89
103899,89
103920,89
103931,89
103951,89
103962,89
103972,89
103982,89
104033,91
104036,91
104045,91
104049,91
104062,91
104056,91
104068,91
104073,91
104078,91
104082,91
104086,91
104090,91
104092,91
104095,91
104098,91
104102,91
104072,91
104107,91
104104,91
104093,91
103240,92
103237,92
103233,92
103229,92
103226,92
103221,92
103213,92
103211,92
103208,92
103203,92
103200,92
103196,92
103194,92
103190,92
103187,92
103182,92
103174,92
104113,92
103171,92
102026,93
102048,93
102062,93
102074,93
102086,93
102165,93
102177,93
102194,93
102229,93
102240,93
102269,93
102295,93
102306,93
102332,93
102343,93
102370,93
102397,93
102427,93
102439,93
102486,94
102510,94
102536,94
102561,94
102589,94
102609,94
102624,94
102636,94
102665,94
102690,94
102699,94
102716,95
102718,95
102719,95
102720,95
102721,95
102722,95
102723,95
102724,95
102725,95
102726,95
102728,95
102729,95
102730,95
102731,96
102732,96
102733,96
102734,96
102736,96
102738,96
102739,96
102740,96
102742,96
102743,96
1248567,127
102745,96
277695,127
102748,96
102749,96
103148,97
103147,97
103143,97
103139,97
103137,97
103133,97
102763,97
102750,97
102747,97
102741,97
748836,17
483240,127
748836,127
102525,97
102451,97
506148,127
102412,97
102320,97
102281,97
82812,127
734652,127
102205,97
102187,97
102144,97
102122,97
102099,97
102848,99
102859,99
102863,99
102864,99
102865,99
102896,99
102928,99
102938,99
102969,99
102989,99
103000,99
103006,99
103017,99
103023,99
103033,99
103076,99
103086,99
103096,99
103106,99
103111,99
103112,99
103588,100
103589,100
103585,100
103579,100
103574,100
103568,100
103554,100
103307,100
103303,100
7088,100
103298,100
102770,101
102769,101
102768,101
102767,101
102766,101
102765,101
102764,101
102762,101
102758,101
102757,101
102756,101
102755,101
102754,101
102753,101
477989,127
102752,101
335077,127
102751,101
512115,127
483168,127
103751,103
103752,103
103755,103
103759,103
103765,103
452111,127
479386,127
103767,103
488437,127
103770,103
103773,103
103777,103
103338,103
487184,127
103780,103
494387,127
82782,127
479458,127
103343,103
103788,103
103789,103
103351,103
519417,127
82890,127
103793,103
478133,127
488524,127
103358,103
103802,103
103805,103
103808,103
103811,103
103304,103
103305,103
103305,104
103304,104
103373,104
103477,104
103487,104
103508,104
103518,104
103550,104
103555,104
103559,104
103560,104
103562,104
103564,104
103567,104
104031,104
104031,105
104038,105
104040,105
104042,105
104047,105
104050,105
104054,105
104057,105
104060,105
104066,105
104070,105
104075,105
104077,105
104080,105
104084,105
104089,105
104087,105
104083,105
104081,105
277568,128
104013,106
104012,106
277704,128
306136,128
104011,106
104010,106
104009,106
83388,128
277484,128
104007,106
85382,128
89815,128
493387,128
1248067,128
104004,106
274903,128
85622,128
104002,106
495251,128
104001,106
104000,106
103999,106
103998,106
501608,30
103997,106
103996,106
103995,106
103806,106
489917,129
103796,106
489280,129
103816,106
103775,106
103785,106
311183,129
311173,129
82845,129
335097,129
103775,107
103816,107
103806,107
103796,107
103785,107
103749,107
275016,129
103748,107
464306,129
103747,107
103746,107
334743,129
103745,107
489737,129
499010,129
458758,129
485334,129
1247812,129
103744,107
103743,107
103742,107
103741,107
103740,107
103738,107
103737,107
103736,107
103735,107
103583,108
103580,108
103575,108
103571,108
103569,108
103565,108
103561,108
103425,108
103394,108
103332,108
103309,108
104112,108
103273,108
103269,108
103261,108
103259,108
103254,108
103249,108
103245,108
103243,108
82842,4
103784,109
103787,109
103790,109
103791,109
103794,109
103795,109
103798,109
103800,109
103803,109
103812,109
103817,109
103820,109
103825,109
103828,109
103829,109
103830,109
103835,109
103872,110
103873,110
103875,110
103879,110
103881,110
103882,110
103883,110
103886,110
103887,110
103904,111
103905,111
103906,111
103907,111
103908,111
103909,111
103911,111
103912,111
103913,111
103914,111
103915,111
103916,111
103917,111
103959,112
103960,112
103961,112
103963,112
103964,112
103965,112
103966,112
103967,112
103968,112
103969,112
101575,113
101614,113
101747,113
101823,113
101893,113
101981,113
102111,113
102133,113
102154,113
102260,113
102382,113
102463,113
102473,113
102548,113
102607,113
102650,113
102678,114
102715,114
102759,114
102761,114
102781,114
102713,114
102794,114
102797,114
102802,114
102804,114
102810,114
103291,114
103291,115
103293,115
103295,115
103296,115
103299,115
103302,115
103306,115
103319,115
103383,115
103404,115
103445,115
103456,115
103612,115
103612,116
103466,116
103497,116
103553,116
103556,116
103557,116
103558,116
103566,116
103570,116
103573,116
103576,116
103578,116
103582,116
103584,116
103592,116
103595,116
103598,116
103602,116
103604,116
103608,116
103617,116
103620,116
103290,117
103285,117
103278,117
103270,117
103265,117
103258,117
103252,117
103248,117
103193,118
103188,118
103185,118
103181,118
103178,118
103170,118
103186,119
103189,119
103192,119
103199,119
103206,119
103216,119
103220,119
103224,119
103227,119
103230,119
103231,119
103232,119
103238,119
103246,119
103250,119
103257,119
103253,119
103255,119
103257,120
103253,120
103255,120
103267,120
103272,120
103275,120
103281,120
103282,120
103284,120
103286,120
103288,120
103289,120
103292,120
103297,120
103300,120
103301,120
103676,121
103677,121
103679,121
103680,121
103681,121
103682,121
103683,121
103684,121
103685,121
104027,122
104026,122
104025,122
104024,122
102735,122
1256875,122
104022,122
104021,122
104020,122
104019,122
104018,122
104017,122
104016,122
104015,122
104014,122
103691,123
103690,123
103689,123
103688,123
103686,123
103666,123
103665,123
103664,123
103658,123
103655,123
103652,123
103650,123
103648,124
103646,124
103643,124
103641,124
103637,124
103633,124
103628,124
103626,124
103624,124
103621,124
103616,124
103611,124
103605,124
103600,124
103596,124
103591,124
103587,124
102862,125
102840,125
102834,125
102820,125
102811,125
103850,125
103843,125
103821,125
103813,125
103804,125
520891,130
334742,130
744623,130
334749,130
497607,130
303901,130
85289,130
334614,130
474656,130
520397,130
277453,130
1247679,130
1247816,130
489752,130
497699,130
82824,130
540979,130
333936,130
311472,9
311472,130
490656,132
513562,132
479638,132
334764,132
334674,127
505920,127
85466,127
193560,78
491473,78
103949,78
103979,78
334692,20
334692,80
1247377,20
1247377,80
500238,80
1298399,80
83976,20
83976,80
103280,80
277739,20
277739,80
502267,20
502267,80
101604,80
521742,81
480564,15
480564,81
488397,15
502473,81
473032,15
473032,81
335010,81
469737,81
505832,132
747192,132
277687,132
85624,132
489721,132
492085,132
498009,132
335125,132
85569,132
82799,132
335057,132
277655,132
333445,132
277523,132
359950,14
359950,10
82846,13
82846,13
449089,132
493472,28
493472,68
763903,131
493472,131
493541,131
506630,131
521329,131
82846,131
335008,131
85418,131
82790,131
1247666,131
486872,131
495159,131
85626,131
309648,131
334747,131
277494,131
498870,131
506386,133
486552,133
334679,133
334670,133
85419,133
481695,133
495364,133
359950,133
489245,133
489348,133
478045,133
488398,133
85695,133
277458,133
482384,133
335036,133
85294,133
85629,133
1247561,133
82751,10
482457,10
509401,134
334716,134
1247743,134
482888,134
277566,134
490402,134
507018,134
335121,134
484740,134
277471,134
494438,134
85249,134
34087,134
62088,134
304421,134
485383,134
334746,89
749794,89
484527,89
82842,75
310602,20
310602,20
491692,85
512515,135
103597,85
103597,88
103941,89
521742,15
480564,15
488397,15
473032,15
335010,15
469737,15
1249704,136
1249503,136
915169,136
481363,136
277723,22
277723,22
277723,137
1048502,137
492677,137
1249706,22
1249706,137
383312,135
460286,135
500637,135
502590,135
167666,90
534694,90
487196,90
501890,90
477444,90
766156,90
1298403,90
514258,90
483578,90
501612,90
748517,90
750790,90
478222,90
102250,93
102815,98
102817,98
102819,98
102821,98
102826,98
102828,98
102830,98
102832,98
1298404,98
102833,98
102835,98
102836,98
102838,98
102842,98
102843,98
102958,81
102958,98
103729,101
480945,101
104005,106
103529,116
491750,118
1298405,123
1248541,13
1248541,131
1248997,131
952899,24
952899,24
952899,136
517798,129
381116,138
909209,138
84668,138
1023125,138
1247780,138
1012809,138
106236,138
1248808,138
1019020,139
1249838,139
1249837,139
497104,139
1013956,139
1013550,139
486698,140
1007053,140
998575,140
902202,140
906257,140
1019706,140
502473,15
1249388,141
833689,141
499424,27
499424,27
499424,139
310602,127
103144,83
103154,83
103144,84
103149,84
103152,84
103153,84
103154,84
103159,84
103163,84
103166,84
103169,84
103173,84
103176,84
103179,84
103180,84
103191,84
103198,84
512515,15
512515,81
383312,81
