352;;351;{"kk": "", "ru": "Шахтинский технологический колледж"};2019-03-03 00:00:00.000000;false;2018-10-29 16:06:43.868760;
353;;351;{"kk": "", "ru": "Шахтинский технологический колледж"};2019-01-01 00:00:00.000000;false;2018-10-30 12:13:47.561776;
360;;357;{"kk": "", "ru": "Карагандинский индустриально-технологический колледж"};2018-11-01 00:00:00.000000;false;2018-11-15 09:44:08.097046;
361;;357;{"kk": "", "ru": "Карагандинский индустриально-технологический колледж"};2018-11-01 00:00:00.000000;false;2018-11-19 09:42:03.530372;
366;;365;{"kk": "", "ru": "Балхашский колледж сервиса"};2019-03-02 00:00:00.000000;false;2018-11-27 13:32:29.512491;
368;;367;{"kk": "", "ru": "Балхашский колледж сервиса"};2019-01-01 00:00:00.000000;false;2018-11-27 13:41:41.164427;
