81992,1
81997,1
82045,5
82046,5
82054,2
82489,1
82632,4
82633,2
82634,3
82635,3
274729,3
82657,1
82658,5
82659,2
1250604,6
82746,5
82752,1
82791,5
82807,1
82809,1
82863,3
82891,5
381029,6
85463,1
85558,3
85594,5
85595,5
85659,1
100218,3
106552,3
108893,8
244960,17
85332,3
277454,5
277457,5
277597,3
83691,4
277611,1
277635,1
277649,3
311988,3
308576,1
308641,5
277713,5
311182,5
334755,2
334592,1
334635,3
334658,6
1247809,6
334684,5
334689,3
334803,2
335094,2
277452,1
379606,1
311184,1
334756,1
277715,1
334690,1
311211,1
440111,5
452261,6
457154,6
464646,2
1249092,2
262942,1
347216,17
12268,1
3123,2
515155,3
517069,3
1247132,2
645187,2
744548,5
277452,8
377539,4
1250607,6
364864,6
640317,1
262942,5
510165,6
431434,3
764709,3
366457,1
731321,4
518360,3
1247322,2
263033,3
392172,6
754255,6
1247415,6
263063,3
472276,4
466848,1
744496,6
464957,6
1247261,4
1247547,6
432100,5
244806,1
1247635,3
742272,3
550968,4
360006,3
744622,4
537066,4
539952,4
172515,5
334677,1
644446,6
746773,6
368837,3
3166,3
569913,1
497642,2
367708,1
13861,1
264364,1
497498,1
370095,1
363996,1
82660,1
535944,2
639820,1
518950,1
434141,5
367432,3
277713,5
346859,1
348417,1
2851,6
376696,3
361965,3
364457,7
108893,1
108893,7
277452,7
1247185,1
1247185,7
22373,7
379606,7
311184,7
367708,7
13861,7
334756,7
277715,7
264364,7
497498,7
334690,7
370095,7
311211,7
363996,7
511999,6
1249055,4
1249002,5
1249002,5
367663,7
384391,7
362341,7
1250609,6
3581,3
392406,3
939226,6
363866,6
431970,6
355084,6
381152,5
35169,5
377445,5
6998,5
364457,8
506229,1
1249065,2
1249066,2
1249067,2
1249068,2
1249071,4
1248250,4
646289,4
355117,4
1249074,6
831772,1
93585,5
503596,1
503596,6
744548,6
82656,4
82656,6
377539,6
366706,2
366706,1
97065,5
304251,2
306766,3
306766,2
651803,1
746882,1
378318,6
536671,6
1250604,15
393558,5
822177,14
334661,6
277611,10
348417,10
516211,1
1247185,8
22373,8
367663,8
384391,8
379606,8
311184,8
367708,8
13861,8
334756,8
277715,8
264364,8
497498,8
334690,8
370095,8
362341,8
311211,8
363996,8
81992,10
82752,10
82807,10
85463,10
85659,10
334592,10
308576,10
12268,10
640317,10
366457,10
466848,10
244806,10
639820,10
518950,10
746882,10
516211,10
651803,10
393558,4
334661,4
380899,4
346859,10
506229,10
366706,10
489907,6
489907,1
489907,10
334658,15
503596,15
364864,15
510165,15
392172,15
754255,15
1247415,15
464957,15
1247421,2
1247547,15
644446,15
746773,15
1247809,15
2851,15
511999,15
939226,15
363866,15
355084,15
1249074,15
82656,15
377539,15
381029,15
378318,15
368837,11
85558,11
392406,11
82863,11
82635,11
274729,11
277597,11
361965,11
517069,11
263033,11
334689,11
3166,11
518360,11
515155,11
106552,11
367432,11
431434,11
376696,11
82634,11
277649,11
263063,11
334635,11
100218,11
764709,3
192895,3
192895,3
764709,11
377269,17
346474,17
360843,17
431970,15
744548,15
378048,17
392476,17
431365,17
512897,17
517595,17
551791,17
1250013,17
1250014,17
1250015,17
1250020,17
1250022,17
1250025,17
1250027,17
1250029,17
1250030,17
351150,17
1250032,17
35799,20
30415,20
40112,20
263893,20
364811,20
371355,20
371371,20
371383,20
377196,20
387055,20
521578,20
1250058,20
1250059,20
1250060,20
1250062,20
1250064,20
1250065,20
1250069,20
1250073,20
1250077,20
1250080,20
6997,18
21110,18
24574,18
25441,18
25668,18
26766,18
27395,18
35797,18
244965,18
245023,18
245103,18
349275,18
352895,18
360777,18
364516,18
518407,18
521152,18
1250082,18
1250084,18
1250091,18
1250095,18
14508,19
27224,19
244871,19
244873,19
244888,19
245388,19
263086,19
348131,19
349340,19
364720,19
369132,19
376840,19
431392,19
502578,19
513862,19
1250100,19
1250109,19
1250116,19
17481,22
26579,22
255916,22
256148,22
256224,22
256351,22
364845,22
367815,22
374421,22
433458,22
462941,22
510174,22
510792,22
515719,22
515779,22
516034,22
1250119,22
1250127,22
1250129,22
1250136,22
1250137,22
17808,16
245109,16
346302,16
359391,16
365073,16
384724,16
384875,16
437012,16
517233,16
1250140,16
1250143,16
